id,date,days_after_open,day_of_week,hours_after_open,drink_id,name,unit_price,quantity,raining,study_area_id,study_area_name,dist_to_cafe
16253,2019/11/23,124,Sat,3,3,Long Black (L),4,1,No,1,Law Library (F10),84
16254,2019/11/23,124,Sat,3,7,Latte (L),4.9,1,No,4,Brennan MacCallum (A18),350
16255,2019/11/23,124,Sat,3,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
16256,2019/11/23,124,Sat,3,5,Flat White (L),4.9,3,Yes,1,Law Library (F10),84
16257,2019/11/23,124,Sat,3,3,Long Black (L),4,1,No,2,The Quarter (A16),400
16258,2019/11/23,124,Sat,3,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
16259,2019/11/23,124,Sat,3,11,Chai Latte (L),4.4,4,Yes,0,Fisher Library (F03),70
16260,2019/11/23,124,Sat,3,3,Long Black (L),4,1,No,1,Law Library (F10),84
16261,2019/11/23,124,Sat,3,14,Mocha (S),4.5,2,No,3,Abercrombie (H70),700
16262,2019/11/23,124,Sat,3,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
16263,2019/11/23,124,Sat,3,14,Mocha (S),4.5,2,No,1,Law Library (F10),84
16264,2019/11/23,124,Sat,3,2,Macchiato,3.8,1,No,1,Law Library (F10),84
16265,2019/11/23,124,Sat,3,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16266,2019/11/23,124,Sat,3,16,Hot Chocolate (S),3.8,1,No,3,Abercrombie (H70),700
16267,2019/11/23,124,Sat,3,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
16268,2019/11/23,124,Sat,3,7,Latte (L),4.9,1,No,2,The Quarter (A16),400
16269,2019/11/23,124,Sat,3,9,Cappuccino (L),4.9,1,No,1,Law Library (F10),84
16270,2019/11/23,124,Sat,3,11,Chai Latte (L),4.4,2,Yes,1,Law Library (F10),84
16271,2019/11/23,124,Sat,3,3,Long Black (L),4,1,No,3,Abercrombie (H70),700
16272,2019/11/23,124,Sat,3,12,Chai Latte (S),3.6,2,No,4,Brennan MacCallum (A18),350
16273,2019/11/23,124,Sat,3,7,Latte (L),4.9,2,No,3,Abercrombie (H70),700
16274,2019/11/23,124,Sat,3,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16275,2019/11/23,124,Sat,3,15,Hot Chocolate (L),4.6,1,No,0,Fisher Library (F03),70
16276,2019/11/23,124,Sat,3,8,Latte (S),4,1,No,5,Carslaw (F07),150
16277,2019/11/23,124,Sat,3,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
16278,2019/11/23,124,Sat,3,1,Ristretto,3.3,1,No,1,Law Library (F10),84
16279,2019/11/23,124,Sat,4,13,Mocha (L),5.4,1,Yes,1,Law Library (F10),84
16280,2019/11/23,124,Sat,4,12,Chai Latte (S),3.6,1,No,3,Abercrombie (H70),700
16281,2019/11/23,124,Sat,4,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
16282,2019/11/23,124,Sat,4,13,Mocha (L),5.4,3,Yes,0,Fisher Library (F03),70
16283,2019/11/23,124,Sat,4,4,Long Black (S),3.8,2,Yes,0,Fisher Library (F03),70
16284,2019/11/23,124,Sat,4,14,Mocha (S),4.5,1,No,4,Brennan MacCallum (A18),350
16285,2019/11/23,124,Sat,4,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16286,2019/11/23,124,Sat,4,2,Macchiato,3.8,1,No,2,The Quarter (A16),400
16287,2019/11/23,124,Sat,4,13,Mocha (L),5.4,1,Yes,1,Law Library (F10),84
16288,2019/11/23,124,Sat,4,8,Latte (S),4,1,No,0,Fisher Library (F03),70
16289,2019/11/23,124,Sat,4,8,Latte (S),4,1,No,1,Law Library (F10),84
16290,2019/11/23,124,Sat,4,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
16291,2019/11/23,124,Sat,4,9,Cappuccino (L),4.9,1,No,1,Law Library (F10),84
16292,2019/11/23,124,Sat,4,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
16293,2019/11/23,124,Sat,4,3,Long Black (L),4,1,No,5,Carslaw (F07),150
16294,2019/11/23,124,Sat,4,1,Ristretto,3.3,1,No,0,Fisher Library (F03),70
16295,2019/11/23,124,Sat,4,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16296,2019/11/23,124,Sat,4,8,Latte (S),4,1,No,1,Law Library (F10),84
16298,2019/11/23,124,Sat,4,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16299,2019/11/23,124,Sat,4,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
16300,2019/11/23,124,Sat,4,3,Long Black (L),4,1,No,1,Law Library (F10),84
16301,2019/11/23,124,Sat,4,3,Long Black (L),4,1,No,5,Carslaw (F07),150
16302,2019/11/23,124,Sat,4,11,Chai Latte (L),4.4,2,Yes,1,Law Library (F10),84
16303,2019/11/23,124,Sat,4,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
16304,2019/11/23,124,Sat,4,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16305,2019/11/23,124,Sat,4,9,Cappuccino (L),4.9,2,No,1,Law Library (F10),84
16306,2019/11/23,124,Sat,4,15,Hot Chocolate (L),4.6,2,No,6,Peter Nicol Russell (PNR),950
16307,2019/11/23,124,Sat,4,8,Latte (S),4,1,No,0,Fisher Library (F03),70
16308,2019/11/23,124,Sat,4,14,Mocha (S),4.5,2,No,1,Law Library (F10),84
16309,2019/11/23,124,Sat,4,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
16310,2019/11/23,124,Sat,4,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
16311,2019/11/23,124,Sat,4,2,Macchiato,3.8,1,No,6,Peter Nicol Russell (PNR),950
16312,2019/11/23,124,Sat,4,8,Latte (S),4,2,No,5,Carslaw (F07),150
16313,2019/11/23,124,Sat,4,14,Mocha (S),4.5,1,No,3,Abercrombie (H70),700
16314,2019/11/23,124,Sat,4,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
16315,2019/11/23,124,Sat,4,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
16316,2019/11/23,124,Sat,4,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
16317,2019/11/23,124,Sat,4,14,Mocha (S),4.5,2,No,1,Law Library (F10),84
16318,2019/11/23,124,Sat,4,3,Long Black (L),4,1,No,1,Law Library (F10),84
16319,2019/11/23,124,Sat,4,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
16320,2019/11/23,124,Sat,4,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16321,2019/11/23,124,Sat,4,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16322,2019/11/23,124,Sat,4,5,Flat White (L),4.9,2,Yes,0,Fisher Library (F03),70
16323,2019/11/23,124,Sat,4,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
16324,2019/11/23,124,Sat,4,0,Espresso,3.5,1,Yes,1,Law Library (F10),84
16325,2019/11/23,124,Sat,4,13,Mocha (L),5.4,2,Yes,1,Law Library (F10),84
16326,2019/11/23,124,Sat,4,2,Macchiato,3.8,1,No,5,Carslaw (F07),150
16327,2019/11/23,124,Sat,4,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
16328,2019/11/23,124,Sat,4,0,Espresso,3.5,1,Yes,0,Fisher Library (F03),70
16329,2019/11/23,124,Sat,4,15,Hot Chocolate (L),4.6,1,No,4,Brennan MacCallum (A18),350
16330,2019/11/23,124,Sat,4,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16331,2019/11/23,124,Sat,4,6,Flat White (S),4,1,Yes,5,Carslaw (F07),150
16332,2019/11/23,124,Sat,4,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
16333,2019/11/23,124,Sat,4,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
16334,2019/11/23,124,Sat,4,16,Hot Chocolate (S),3.8,2,No,3,Abercrombie (H70),700
16335,2019/11/23,124,Sat,4,13,Mocha (L),5.4,1,Yes,0,Fisher Library (F03),70
16336,2019/11/23,124,Sat,4,1,Ristretto,3.3,1,No,0,Fisher Library (F03),70
16337,2019/11/23,124,Sat,5,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16338,2019/11/23,124,Sat,5,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16339,2019/11/23,124,Sat,5,1,Ristretto,3.3,2,No,0,Fisher Library (F03),70
16340,2019/11/23,124,Sat,5,1,Ristretto,3.3,1,No,1,Law Library (F10),84
16341,2019/11/23,124,Sat,5,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
16342,2019/11/23,124,Sat,5,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16343,2019/11/23,124,Sat,5,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16345,2019/11/23,124,Sat,5,5,Flat White (L),4.9,2,Yes,0,Fisher Library (F03),70
16346,2019/11/23,124,Sat,5,1,Ristretto,3.3,1,No,6,Peter Nicol Russell (PNR),950
16347,2019/11/23,124,Sat,5,13,Mocha (L),5.4,4,Yes,1,Law Library (F10),84
16348,2019/11/23,124,Sat,5,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
16349,2019/11/23,124,Sat,5,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
16350,2019/11/23,124,Sat,5,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16351,2019/11/23,124,Sat,5,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16352,2019/11/23,124,Sat,5,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
16353,2019/11/23,124,Sat,5,13,Mocha (L),5.4,1,Yes,5,Carslaw (F07),150
16354,2019/11/23,124,Sat,5,0,Espresso,3.5,1,Yes,1,Law Library (F10),84
16355,2019/11/23,124,Sat,5,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
16356,2019/11/23,124,Sat,5,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16357,2019/11/23,124,Sat,5,15,Hot Chocolate (L),4.6,1,No,0,Fisher Library (F03),70
16358,2019/11/23,124,Sat,5,16,Hot Chocolate (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
16359,2019/11/23,124,Sat,5,15,Hot Chocolate (L),4.6,1,No,5,Carslaw (F07),150
16360,2019/11/23,124,Sat,5,7,Latte (L),4.9,1,No,1,Law Library (F10),84
16361,2019/11/23,124,Sat,5,9,Cappuccino (L),4.9,2,No,2,The Quarter (A16),400
16362,2019/11/23,124,Sat,5,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16363,2019/11/23,124,Sat,5,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
16364,2019/11/23,124,Sat,5,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
16365,2019/11/23,124,Sat,5,13,Mocha (L),5.4,3,No,4,Brennan MacCallum (A18),350
16366,2019/11/23,124,Sat,5,3,Long Black (L),4,1,No,1,Law Library (F10),84
16367,2019/11/23,124,Sat,5,10,Cappuccino (S),4,3,Yes,5,Carslaw (F07),150
16368,2019/11/23,124,Sat,5,6,Flat White (S),4,1,Yes,1,Law Library (F10),84
16369,2019/11/23,124,Sat,5,15,Hot Chocolate (L),4.6,1,No,0,Fisher Library (F03),70
16370,2019/11/23,124,Sat,5,13,Mocha (L),5.4,1,No,0,Fisher Library (F03),70
16371,2019/11/23,124,Sat,5,0,Espresso,3.5,1,Yes,0,Fisher Library (F03),70
16372,2019/11/23,124,Sat,5,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
16373,2019/11/23,124,Sat,5,6,Flat White (S),4,2,Yes,0,Fisher Library (F03),70
16374,2019/11/23,124,Sat,5,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
16375,2019/11/23,124,Sat,5,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
16376,2019/11/23,124,Sat,5,3,Long Black (L),4,1,No,5,Carslaw (F07),150
16377,2019/11/23,124,Sat,5,9,Cappuccino (L),4.9,1,No,2,The Quarter (A16),400
16378,2019/11/23,124,Sat,5,14,Mocha (S),4.5,1,No,3,Abercrombie (H70),700
16379,2019/11/23,124,Sat,5,1,Ristretto,3.3,1,No,2,The Quarter (A16),400
16380,2019/11/23,124,Sat,5,9,Cappuccino (L),4.9,2,No,3,Abercrombie (H70),700
16381,2019/11/23,124,Sat,5,5,Flat White (L),4.9,2,Yes,0,Fisher Library (F03),70
16382,2019/11/23,124,Sat,5,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
16383,2019/11/23,124,Sat,5,2,Macchiato,3.8,1,No,4,Brennan MacCallum (A18),350
16384,2019/11/23,124,Sat,5,0,Espresso,3.5,3,Yes,0,Fisher Library (F03),70
16385,2019/11/23,124,Sat,5,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
16386,2019/11/23,124,Sat,5,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16387,2019/11/23,124,Sat,5,3,Long Black (L),4,1,No,5,Carslaw (F07),150
16388,2019/11/24,125,Sun,0,8,Latte (S),4,1,No,0,Fisher Library (F03),70
16389,2019/11/24,125,Sun,0,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
16390,2019/11/24,125,Sun,0,1,Ristretto,3.3,1,No,6,Peter Nicol Russell (PNR),950
16391,2019/11/24,125,Sun,0,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16392,2019/11/24,125,Sun,0,12,Chai Latte (S),3.6,1,No,3,Abercrombie (H70),700
16393,2019/11/24,125,Sun,0,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
16394,2019/11/24,125,Sun,0,0,Espresso,3.5,1,Yes,0,Fisher Library (F03),70
16395,2019/11/24,125,Sun,0,8,Latte (S),4,1,No,0,Fisher Library (F03),70
16396,2019/11/24,125,Sun,0,0,Espresso,3.5,3,Yes,5,Carslaw (F07),150
16397,2019/11/24,125,Sun,0,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16398,2019/11/24,125,Sun,0,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
16399,2019/11/24,125,Sun,0,9,Cappuccino (L),4.9,1,No,4,Brennan MacCallum (A18),350
16400,2019/11/24,125,Sun,0,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
16401,2019/11/24,125,Sun,0,16,Hot Chocolate (S),3.8,1,No,0,Fisher Library (F03),70
16402,2019/11/24,125,Sun,0,0,Espresso,3.5,1,Yes,0,Fisher Library (F03),70
16403,2019/11/24,125,Sun,0,7,Latte (L),4.9,1,No,3,Abercrombie (H70),700
16404,2019/11/24,125,Sun,0,13,Mocha (L),5.4,1,No,0,Fisher Library (F03),70
16405,2019/11/24,125,Sun,0,4,Long Black (S),3.8,1,No,5,Carslaw (F07),150
16406,2019/11/24,125,Sun,0,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16407,2019/11/24,125,Sun,0,15,Hot Chocolate (L),4.6,1,No,2,The Quarter (A16),400
16408,2019/11/24,125,Sun,0,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
16409,2019/11/24,125,Sun,0,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16410,2019/11/24,125,Sun,0,13,Mocha (L),5.4,2,No,5,Carslaw (F07),150
16411,2019/11/24,125,Sun,0,0,Espresso,3.5,1,Yes,1,Law Library (F10),84
16412,2019/11/24,125,Sun,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
16414,2019/11/24,125,Sun,0,5,Flat White (L),4.9,3,Yes,1,Law Library (F10),84
16415,2019/11/24,125,Sun,0,6,Flat White (S),4,1,Yes,0,Fisher Library (F03),70
16416,2019/11/24,125,Sun,0,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16417,2019/11/24,125,Sun,0,14,Mocha (S),4.5,4,No,3,Abercrombie (H70),700
16418,2019/11/24,125,Sun,0,10,Cappuccino (S),4,1,Yes,0,Fisher Library (F03),70
16419,2019/11/24,125,Sun,0,9,Cappuccino (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
16420,2019/11/24,125,Sun,0,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16421,2019/11/24,125,Sun,0,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
16422,2019/11/24,125,Sun,0,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
16423,2019/11/24,125,Sun,0,11,Chai Latte (L),4.4,2,Yes,5,Carslaw (F07),150
16424,2019/11/24,125,Sun,0,2,Macchiato,3.8,1,No,5,Carslaw (F07),150
16425,2019/11/24,125,Sun,0,8,Latte (S),4,2,No,1,Law Library (F10),84
16426,2019/11/24,125,Sun,0,8,Latte (S),4,1,No,6,Peter Nicol Russell (PNR),950
16427,2019/11/24,125,Sun,0,7,Latte (L),4.9,2,No,0,Fisher Library (F03),70
16428,2019/11/24,125,Sun,0,10,Cappuccino (S),4,2,Yes,1,Law Library (F10),84
16429,2019/11/24,125,Sun,0,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16430,2019/11/24,125,Sun,0,15,Hot Chocolate (L),4.6,1,No,6,Peter Nicol Russell (PNR),950
16431,2019/11/24,125,Sun,0,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16432,2019/11/24,125,Sun,0,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
16433,2019/11/24,125,Sun,0,1,Ristretto,3.3,1,No,4,Brennan MacCallum (A18),350
16434,2019/11/24,125,Sun,0,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16435,2019/11/24,125,Sun,0,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
16436,2019/11/24,125,Sun,0,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
16437,2019/11/24,125,Sun,0,9,Cappuccino (L),4.9,2,No,5,Carslaw (F07),150
16438,2019/11/24,125,Sun,0,1,Ristretto,3.3,1,No,4,Brennan MacCallum (A18),350
16439,2019/11/24,125,Sun,0,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
16440,2019/11/24,125,Sun,0,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
16441,2019/11/24,125,Sun,0,3,Long Black (L),4,1,No,6,Peter Nicol Russell (PNR),950
16442,2019/11/24,125,Sun,0,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16443,2019/11/24,125,Sun,0,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
16444,2019/11/24,125,Sun,0,14,Mocha (S),4.5,1,No,1,Law Library (F10),84
16445,2019/11/24,125,Sun,1,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
16446,2019/11/24,125,Sun,1,1,Ristretto,3.3,1,No,3,Abercrombie (H70),700
16447,2019/11/24,125,Sun,1,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
16448,2019/11/24,125,Sun,1,15,Hot Chocolate (L),4.6,2,No,4,Brennan MacCallum (A18),350
16449,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,4,Brennan MacCallum (A18),350
16450,2019/11/24,125,Sun,1,15,Hot Chocolate (L),4.6,1,No,0,Fisher Library (F03),70
16451,2019/11/24,125,Sun,1,16,Hot Chocolate (S),3.8,2,No,0,Fisher Library (F03),70
16452,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,0,Fisher Library (F03),70
16453,2019/11/24,125,Sun,1,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
16454,2019/11/24,125,Sun,1,12,Chai Latte (S),3.6,1,No,3,Abercrombie (H70),700
16455,2019/11/24,125,Sun,1,4,Long Black (S),3.8,1,No,3,Abercrombie (H70),700
16456,2019/11/24,125,Sun,1,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16457,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,2,The Quarter (A16),400
16458,2019/11/24,125,Sun,1,15,Hot Chocolate (L),4.6,1,No,4,Brennan MacCallum (A18),350
16459,2019/11/24,125,Sun,1,6,Flat White (S),4,2,No,4,Brennan MacCallum (A18),350
16460,2019/11/24,125,Sun,1,3,Long Black (L),4,1,No,1,Law Library (F10),84
16461,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,2,The Quarter (A16),400
16462,2019/11/24,125,Sun,1,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
16463,2019/11/24,125,Sun,1,11,Chai Latte (L),4.4,1,Yes,1,Law Library (F10),84
16464,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,4,Brennan MacCallum (A18),350
16465,2019/11/24,125,Sun,1,2,Macchiato,3.8,1,No,3,Abercrombie (H70),700
16466,2019/11/24,125,Sun,1,1,Ristretto,3.3,1,No,3,Abercrombie (H70),700
16467,2019/11/24,125,Sun,1,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16468,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,5,Carslaw (F07),150
16469,2019/11/24,125,Sun,1,9,Cappuccino (L),4.9,1,No,5,Carslaw (F07),150
16470,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,5,Carslaw (F07),150
16471,2019/11/24,125,Sun,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16472,2019/11/24,125,Sun,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16473,2019/11/24,125,Sun,1,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
16474,2019/11/24,125,Sun,1,12,Chai Latte (S),3.6,2,No,5,Carslaw (F07),150
16475,2019/11/24,125,Sun,1,2,Macchiato,3.8,1,No,1,Law Library (F10),84
16476,2019/11/24,125,Sun,1,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
16477,2019/11/24,125,Sun,1,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
16478,2019/11/24,125,Sun,1,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
16479,2019/11/24,125,Sun,1,11,Chai Latte (L),4.4,1,Yes,0,Fisher Library (F03),70
16480,2019/11/24,125,Sun,1,1,Ristretto,3.3,1,No,1,Law Library (F10),84
16481,2019/11/24,125,Sun,1,4,Long Black (S),3.8,4,No,4,Brennan MacCallum (A18),350
16482,2019/11/24,125,Sun,1,12,Chai Latte (S),3.6,1,No,0,Fisher Library (F03),70
16483,2019/11/24,125,Sun,1,0,Espresso,3.5,1,Yes,1,Law Library (F10),84
16484,2019/11/24,125,Sun,1,3,Long Black (L),4,1,No,4,Brennan MacCallum (A18),350
16485,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,0,Fisher Library (F03),70
16486,2019/11/24,125,Sun,1,15,Hot Chocolate (L),4.6,1,No,5,Carslaw (F07),150
16487,2019/11/24,125,Sun,1,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
16488,2019/11/24,125,Sun,1,3,Long Black (L),4,1,No,1,Law Library (F10),84
16489,2019/11/24,125,Sun,1,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
16490,2019/11/24,125,Sun,1,6,Flat White (S),4,1,No,2,The Quarter (A16),400
16491,2019/11/24,125,Sun,1,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
16492,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,1,Law Library (F10),84
16493,2019/11/24,125,Sun,1,4,Long Black (S),3.8,2,No,0,Fisher Library (F03),70
16494,2019/11/24,125,Sun,1,14,Mocha (S),4.5,1,No,1,Law Library (F10),84
16495,2019/11/24,125,Sun,1,10,Cappuccino (S),4,1,Yes,1,Law Library (F10),84
16496,2019/11/24,125,Sun,1,11,Chai Latte (L),4.4,1,No,5,Carslaw (F07),150
16497,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,1,Law Library (F10),84
16498,2019/11/24,125,Sun,1,8,Latte (S),4,1,No,1,Law Library (F10),84
16499,2019/11/24,125,Sun,1,14,Mocha (S),4.5,1,No,5,Carslaw (F07),150
16500,2019/11/24,125,Sun,1,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
16501,2019/11/24,125,Sun,1,4,Long Black (S),3.8,4,No,0,Fisher Library (F03),70
16502,2019/11/24,125,Sun,1,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16503,2019/11/24,125,Sun,2,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
16504,2019/11/24,125,Sun,2,6,Flat White (S),4,1,No,6,Peter Nicol Russell (PNR),950
16505,2019/11/24,125,Sun,2,14,Mocha (S),4.5,1,No,4,Brennan MacCallum (A18),350
16506,2019/11/24,125,Sun,2,1,Ristretto,3.3,2,No,5,Carslaw (F07),150
16507,2019/11/24,125,Sun,2,2,Macchiato,3.8,1,No,6,Peter Nicol Russell (PNR),950
16508,2019/11/24,125,Sun,2,14,Mocha (S),4.5,4,No,4,Brennan MacCallum (A18),350
16509,2019/11/24,125,Sun,2,6,Flat White (S),4,1,No,5,Carslaw (F07),150
16510,2019/11/24,125,Sun,2,6,Flat White (S),4,1,No,5,Carslaw (F07),150
16511,2019/11/24,125,Sun,2,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
16512,2019/11/24,125,Sun,2,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
16513,2019/11/24,125,Sun,2,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
16514,2019/11/24,125,Sun,2,4,Long Black (S),3.8,1,No,3,Abercrombie (H70),700
16515,2019/11/24,125,Sun,2,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
16516,2019/11/24,125,Sun,2,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
16517,2019/11/24,125,Sun,2,14,Mocha (S),4.5,1,No,3,Abercrombie (H70),700
16518,2019/11/24,125,Sun,2,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
16519,2019/11/24,125,Sun,2,16,Hot Chocolate (S),3.8,1,No,0,Fisher Library (F03),70
16520,2019/11/24,125,Sun,2,5,Flat White (L),4.9,2,No,4,Brennan MacCallum (A18),350
16521,2019/11/24,125,Sun,2,6,Flat White (S),4,1,No,1,Law Library (F10),84
16522,2019/11/24,125,Sun,2,0,Espresso,3.5,1,Yes,0,Fisher Library (F03),70
16523,2019/11/24,125,Sun,2,2,Macchiato,3.8,1,No,6,Peter Nicol Russell (PNR),950
16524,2019/11/24,125,Sun,2,13,Mocha (L),5.4,1,No,0,Fisher Library (F03),70
16525,2019/11/24,125,Sun,2,4,Long Black (S),3.8,1,No,4,Brennan MacCallum (A18),350
16526,2019/11/24,125,Sun,2,1,Ristretto,3.3,1,No,1,Law Library (F10),84
16527,2019/11/24,125,Sun,2,14,Mocha (S),4.5,1,No,1,Law Library (F10),84
16528,2019/11/24,125,Sun,2,1,Ristretto,3.3,1,No,0,Fisher Library (F03),70
16529,2019/11/24,125,Sun,2,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
16530,2019/11/24,125,Sun,2,3,Long Black (L),4,1,No,2,The Quarter (A16),400
16531,2019/11/24,125,Sun,2,7,Latte (L),4.9,1,No,1,Law Library (F10),84
16532,2019/11/24,125,Sun,2,15,Hot Chocolate (L),4.6,1,No,1,Law Library (F10),84
16533,2019/11/24,125,Sun,2,14,Mocha (S),4.5,1,No,3,Abercrombie (H70),700
16534,2019/11/24,125,Sun,2,6,Flat White (S),4,3,No,3,Abercrombie (H70),700
16535,2019/11/24,125,Sun,2,9,Cappuccino (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
16536,2019/11/24,125,Sun,2,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
16537,2019/11/24,125,Sun,2,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
